sample_id,parameter,parameter_raw,value,unit,uncertainty,below_limit,loq,analysis_type
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Cu,Cu (Kopper),30.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Hg,Hg (Kvikksølv),0.014,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Ni,Ni (Nikkel),90.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Pb,Pb (Bly),10.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Zn,Zn (Sink),47.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C12-C35,Fraksjon >C12-C35 (sum),90.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C16-C35,Fraksjon >C16-C35,90.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,THC C10-C40,Sum >C10-C40,90.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C16-C35,Alifater >C16-C35,35.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C12-C35,Sum alifater >C12-C35 (M1),35.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Alifater C5-C35,Sum alifater >C5-C35 (M1),35.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Benzen,Benzen,0.053,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Toluen,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,C17/Pristan,C17/pristan,1.6,-,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,C18/Fytan,C18/fytan,2.9,-,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC C12-C35,Fraksjon >C12-C35 (sum),68.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC C16-C35,Fraksjon >C16-C35,68.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC >C5-C35,Fraksjon >C5-C35 (sum),68.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-4,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Alifater C5-C35,Sum alifater >C5-C35 (M1),20.0,mg/kg,,True,20.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Benzen,Benzen,0.015,mg/kg,,False,,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Toluen,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC C12-C35,Fraksjon >C12-C35 (sum),35.0,mg/kg,,True,35.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC C16-C35,Fraksjon >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC >C5-C35,Fraksjon >C5-C35 (sum),70.0,mg/kg,,True,70.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-fra-Høviktoppen-dag-4,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Alifater C5-C35,Sum alifater >C5-C35 (M1),20.0,mg/kg,,True,20.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Benzen,Benzen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Toluen,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC C12-C35,Fraksjon >C12-C35 (sum),35.0,mg/kg,,True,35.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC C16-C35,Fraksjon >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC >C5-C35,Fraksjon >C5-C35 (sum),70.0,mg/kg,,True,70.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-pel-8760-dag-3,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Alifater C5-C35,Sum alifater >C5-C35 (M1),20.0,mg/kg,,True,20.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Benzen,Benzen,0.011,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Toluen,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,C17/Pristan,C17/pristan,0.05,-,,True,0.05,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC C12-C35,Fraksjon >C12-C35 (sum),35.0,mg/kg,,True,35.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC C16-C35,Fraksjon >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC >C5-C35,Fraksjon >C5-C35 (sum),70.0,mg/kg,,True,70.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-pel-8760-Ved-utkjøring,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Grøfteslam,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Grøfteslam,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Grøfteslam,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Grøfteslam,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Grøfteslam,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Grøfteslam,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Grøfteslam,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,True,10.0,totalanalyse
p02-Grøfteslam,Alifater C5-C35,Sum alifater >C5-C35 (M1),20.0,mg/kg,,True,20.0,totalanalyse
p02-Grøfteslam,Benzen,Benzen,0.039,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Grøfteslam,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Grøfteslam,Toluen,Toluen,0.051,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Grøfteslam,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Grøfteslam,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Grøfteslam,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Grøfteslam,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Grøfteslam,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Grøfteslam,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Grøfteslam,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Grøfteslam,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Grøfteslam,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Acenaftylen,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Antracen,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Benzo(ghi)perylen,Benso(ghi)perylen,0.013,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Fenantren,Fenantren,0.026,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Fluoranten,Fluoranten,0.018,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Fluoren,Fluoren,0.014,mg/kg,,False,,totalanalyse
p02-Grøfteslam,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Naftalen,Naftalen,0.097,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Pyren,Pyren,0.045,mg/kg,,False,,totalanalyse
p02-Grøfteslam,PAH16,Sum PAH-16,0.21,mg/kg,,False,,totalanalyse
p02-Grøfteslam,As,As (Arsen),6.4,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse
p02-Grøfteslam,Cr,Cr (Krom),52.0,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Cu,Cu (Kopper),47.0,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse
p02-Grøfteslam,Ni,Ni (Nikkel),78.0,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Pb,Pb (Bly),12.0,mg/kg,,False,,totalanalyse
p02-Grøfteslam,Zn,Zn (Sink),62.0,mg/kg,,False,,totalanalyse
p02-Grøfteslam,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Grøfteslam,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Grøfteslam,THC C12-C35,Fraksjon >C12-C35 (sum),34.0,mg/kg,,False,,totalanalyse
p02-Grøfteslam,THC C16-C35,Fraksjon >C16-C35,34.0,mg/kg,,False,,totalanalyse
p02-Grøfteslam,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Grøfteslam,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Grøfteslam,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Grøfteslam,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Grøfteslam,THC C10-C40,Sum >C10-C40,34.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C16-C35,Alifater >C16-C35,38.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C12-C35,Sum alifater >C12-C35 (M1),38.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Alifater C5-C35,Sum alifater >C5-C35 (M1),38.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Benzen,Benzen,0.027,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Toluen,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,C17/Pristan,C17/pristan,0.13,-,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,C18/Fytan,C18/fytan,2.5,-,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC C12-C35,Fraksjon >C12-C35 (sum),82.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC C16-C35,Fraksjon >C16-C35,82.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC >C5-C35,Fraksjon >C5-C35 (sum),82.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-pel-8760-etter-utkjøring,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Alifater C5-C35,Sum alifater >C5-C35 (M1),20.0,mg/kg,,True,20.0,totalanalyse
p02-Bunnrensk-Høviktoppen,Benzen,Benzen,0.015,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-Høviktoppen,Toluen,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen,C17/Pristan,C17/pristan,0.05,-,,True,0.05,totalanalyse
p02-Bunnrensk-Høviktoppen,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen,THC C12-C35,Fraksjon >C12-C35 (sum),35.0,mg/kg,,True,35.0,totalanalyse
p02-Bunnrensk-Høviktoppen,THC C16-C35,Fraksjon >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen,THC >C5-C35,Fraksjon >C5-C35 (sum),70.0,mg/kg,,True,70.0,totalanalyse
p02-Bunnrensk-Høviktoppen,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-Høviktoppen,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Alifater C5-C35,Sum alifater >C5-C35 (M1),10.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Benzen,Benzen,0.052,mg/kg,,False,,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,BTEX,Sum BTEX (M1),0.1,mg/kg,,False,,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Toluen,Toluen,0.048,mg/kg,,False,,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-prøver-som-sjekkes-for-Benzen,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
